,show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,Platform
7991,s7992,Movie,The Prayer List,Stevie Fernandez,"Mark Sherwood, Kelsey LaCourse, Svetlana Simmons",,,2020,18+,103 min,Drama,"Adopted Olympic Taekwondo hopeful, Michele Neil, faces shattered Olympic Dreams. Because God chose a more meaningful cause for her to champion.",Prime Video
7992,s7993,Movie,The Mare,René Bjerregaard,"Alv Myhre Ketan Fossum, Grethe Mikaelsen, Tom Larsen, Jonny Bjørkhaug, Karoline Stemre, Arild Vestre",,,2021,16+,74 min,"Horror, Suspense",A young man finds himself in a dangerous mind state between reality and his own nightmares stuck far within the fjords of Norway with his old grandmother. But what if the nightmares are real?,Prime Video
7993,s7994,Movie,The Legend of Bagger Vance,Robert Redford,"Will Smith, Matt Damon, Charlize Theron, Bruce McGill, Joel Gretsch",,,2000,PG-13,127 min,"Drama, Fantasy, Sports","A disillusioned war veteran, Capt. Rannulph Junah (Matt Damon), reluctantly agrees to play a game of golf. He finds the game futile until his caddy, Bagger Vance (Will Smith), teaches him the secret of the authentic golf stroke which turns out also to be the secret to mastering any challenge and finding meaning in life.",Prime Video
7994,s7995,Movie,The Last Face,Sean Penn,"Charlize Theron, Javier Bardem, Jared Harris, Adele Exarchopoulos",,,2017,R,131 min,Drama,Oscar winners Charlize Theron and Javier Bardem are international aid workers in Africa fighting for humanity during civil unrest in this moving drama from two-time Academy Award winner Sean Penn.,Prime Video
7995,s7996,Movie,The Fog (1980),John Carpenter,"Adrienne Barbeau, Jamie Lee Curtis, Janet Leigh, John Houseman, Tom Atkins, James Canning, Charles Cyphers, Nancy Kyes, Ty Mitchell, Hal Holbrook, John F. Goff, George 'Buck' Flower, Regina Waldon, Jim Haynie, Darrow Igus",,,1980,R,90 min,Horror,"According to legend, six sailors killed when shipwrecked 100 years ago in Antonio Bay, California, will rise to avenge their deaths when a strange glowing fog appears. The vengeance of their victims will be the death of six people. As daylight fades, a mysterious fog envelops the town and begins to strew panic and death.",Prime Video
7997,s7998,Movie,The Bygone,"Graham Phillips, Parker Phillips","Graham Phillips, Shawn Hatosy, Jamie McShane, Sydney Schafer, Ritchie Coster, Tokala Black Elk, Jaqueline Tobini, Mike McColl, Irene Bedard, Darrett Sanders, Joe Hursley, Jacob Ming-Trent, Cheyenne Pistubbee Watson, Wyatt Denny, Amanda Saunders",,,2019,18+,106 min,Western,"When a young Lakota woman goes missing amongst the oil fields of North Dakota, a cowboy's pursuit leads him into the murky borderland between crime and industry where he is thrown into the underground world of trafficking, prejudice, and evil as old as the land itself.",Prime Video
7998,s7999,Movie,The Boy,Craig Macneill,"David Morse, Rainn Wilson, Jared Breeze, Bill Sage, Mike Vogel, Zuleikha Robinson, Aiden Lovekamp, David Valencia",,,2015,UNRATED,111 min,"Drama, Horror, Suspense","An intimate portrait of a 9-year-old sociopath's growing fascination with death.",Prime Video
7999,s8000,Movie,The Boss,Joseph Novoa,"Laureano Olivares, Edgar Ramirez, Beatriz Vásquez, Andreína Blanco, Juan David Restrepo",,,2006,18+,99 min,Action,"From absolute poverty to absolute power! ""El Don"" is the saga of a common man with uncommonly fierce ambition who rises to rule an empire of unspeakable evil only to discover that the love he thought he had forgotten still rules what is left of his heart.",Prime Video
8000,s8001,Movie,Thatrom Thookrom,Arul S,"Teejay Arunasalam, Fouziee, Cheenu Mohan, Kaali Venkat",,,2020,13+,115 min,"Action, Drama",Three young men must use their wits to achieve their dream of becoming wealthy.,Prime Video
8001,s8002,Movie,Tappinchukoleru,Rudrapatla Venugopal,"Twinkle agarwal, Adarsh, Akella, Harish tenneti",,,2021,16+,129 min,"Action, Drama",A terrorist wants to recreate the black day of bhopal. Two raw agents plan and execute to stop him from that.,Prime Video
8002,s8003,Movie,Sri Valli,A. V. Meiyappan A. T. Krishnaswamy,"T. R. Mahalingam, Kumari Rukmani, Baby Kamala, T. R. Ramachandran",,,1945,ALL,118 min,Drama,"Valli's happiness knows no bounds after she falls in love with Lord Muruga. Lord Muruga plays mind games and also troubles her but ultimately marries her.",Prime Video
8003,s8004,Movie,Soorakottai Singakutti,Rama Narayanan,"Prabhu, Silk Smitha, Gemini Ganesan, V. K. Ramasamy, S. S. Chandran",,,1983,13+,136 min,"Action, Drama","Gemini Ganesan, a happily married landlord befriends a dancer. Later she shows her true colours, separates him from his wife and marries him. Meanwhile, Prabhu, a vibrant youth hears from his mother about his past and vows to avenge the person who caused injustice to his family. How he manages to do it, is the rest of the movie.",Prime Video
8004,s8005,Movie,Sonthakkaran,L. Raja,"Arjun, Nirosha, Sarath Babu, Madhuri, Radha Ravi, Silk Smitha",,,1989,13+,135 min,"Action, Drama","A vengeful criminal frames a policeman for sexual assault. After serving his sentence, he starts working as a watchman and saves residents of a building from a fraudster who runs a chit fund.",Prime Video
8005,s8006,Movie,Sister Code,Corey Grant,"Amber Rose, Eva Marcille, Drew Sidora, Amin Joseph",,,2015,16+,95 min,"Comedy, Drama, Romance","After the death of their mother, three foster sisters - the shrewd businesswoman, the free spirit, and the caregiver - find themselves fighting for their individual dreams and fighting each other in this tale of love, lust, and tragedy.",Prime Video
8006,s8007,Movie,Silver City,John Sayles,"Chris Cooper, Richard Dreyfuss, Danny Huston, Tim Roth, Thora Birch",,,2004,R,128 min,"Comedy, Drama, Suspense","The discovery of a corpse threatens to unravel a bumbling local politician's campaign for governor of Colorado.",Prime Video
8007,s8008,Movie,Sicko,Michael Moore,"Michael Moore, Tucker Albrizzi, Tony Benn, George W. Bush, Reggie Cervantes, Bill Clinton, Hillary Clinton, Billy Crystal, John Graham, Aleida Guevara, William Maher, Richard Nixon, Patrick Pedraja, Linda Peeno",,,2007,PG-13,124 min,"Documentary, Special Interest","Documentary from Michael Moore exploring the profit-based healthcare system in the US, and how it fares against its counterparts in Canada, the UK and France where medical care is free.",Prime Video
8008,s8009,Movie,Sema Thimiru,Nandha kishor,"Dhruva Sarja, Rashmika Mandanna, Sampath Raj, Dhananjay, Chikkanna",,,2021,13+,151 min,"Action, Drama","Shiva, a local Ruffian is unstoppable in his path as he had garnered the support and affection of the general public by fighting against the injustice that comes their way.",Prime Video
8009,s8010,Movie,Seetharamudu,Shyam Prasad,"Sivaji, Ankitha, Rahul Dev",,,2006,16+,144 min,"Action, Romance","Seetha Ramudu must escape from a local gangster, Ramulu, because his son is in love with Anjali, Seetha's girlfriend, and he wants him dead.",Prime Video
8010,s8011,Movie,Sahodari,A. Bhimsingh,"K. Balaji, Devika, Rajasulochana, Prem Nazir, J. P. Chandrababu",,,1959,ALL,175 min,Drama,"Pazhani has two children - Chandiran and Meena. Meena is married. Chandiran loves Pankajam. His father and grandmother want him to marry a relative girl, Thangam, who is very helpful to the family. But Chandiran marries Pankajam defying them",Prime Video
8011,s8012,Movie,Revolt of the Zombies,Victor Halperin,"Dorothy Stone, Dean Jagger, Roy D'Arcy, Robert Noland",,,1936,7+,62 min,"Action, Horror",An international expedition is sent into Cambodia to destroy an ancient formula that turns men into zombies.,Prime Video
8012,s8013,Movie,Priyasakhi,K. S. Adhiyaman,"Madhavan, Sadha, Rajyalakshmi, Prathap Pothan, Aishwarya, Ramesh Khanna",,,2005,13+,150 min,Romance,"Priya, a rich girl, marries Sakhi, a middle-class man. As soon as they get married, problems arise mostly because Priya is unable to adjust in Sakhi's household and compromise with his ideology.",Prime Video
8013,s8014,Movie,Prawaas,Shashank Udapurkar,"Ashok Saraf, Padmini Kolhapure, Shashank Udaypurkar, Rajit Kapoor, Vikram Ghokale, Shreyas Talpade",,,2020,ALL,133 min,Drama,When his kidneys fail to function. How a 65-years retired man Abhijat Inamdar one day finds a path which takes him on unique and never seen before journey along with his wife Lata.,Prime Video
8014,s8015,Movie,Physical Evidence,Michael Crichton,"Burt Reynolds, Theresa Russell, Ned Beatty, Kay Lenz, Ted McGinley, Tom O'Brien, Kenneth Welsh, Laurie Holden, Peter MacNeill, Ray Baker, Malcolm Stewart",,,1989,R,99 min,"Romance, Suspense",A police officer suspended and now accused of murder is forced to join forces with his court-appointed attorney to assemble the pieces of a deadly puzzle to find the missing link before time runs out.,Prime Video
8015,s8016,Movie,Phat Beach,Doug Ellin,"Brian Hooks, Jermaine Hopkins, Coolio, Tiny Lister",,,2006,R,89 min,Comedy,"A hefty homeboy borrows his dad's Mercedes and goes to the beach with his friends for wild sun and fun.",Prime Video
8016,s8017,Movie,Panam Padaithavan,T. R. Ramanna,"M. G. Ramachandran, Sowkar Janaki, K. R. Vijaya, T. S. Balaiah, Nagesh",,,1965,ALL,170 min,"Comedy, Drama","Brothers Raja and Balu are offered the prospect of marrying two wealthy sisters. Sadly, Raja is in love with someone else and must choose between love and family.",Prime Video
8017,s8018,Movie,Oru Adaar Love,Omar Lulu,"Priya Prakash Varrier, Roshan Abdul Rahoof, Noorin Shereef, Siyadh Shajahan",,,2019,13+,119 min,Comedy,"With some help from his friends, a teenager begins dating his classmate. However, an incident causes a rift between them and he falls in love with his best friend.",Prime Video
8018,s8019,Movie,Once Upon a Time in China V,Hark Tsui,"Wenzhuo Zhao, Rosamund Kwan, Siu Chung Mok, Kent Cheng, Roger Kwok",,,1994,16+,97 min,Action,"Brand new epic adventure set during a tumultuous time in China, when left without a leader, the cavalry is attacked by the powerful allies and pirate bands. A martial arts master, Wong Fei-Hong and Aunt Yee return to do battle against these evil forces.",Prime Video
8019,s8020,Movie,Once Upon A Time in China,Hark Tsui,"Jet Li, Biao Yuen, Rosamund Kwan, Jacky Cheung, Kent Cheng",,,1991,R,135 min,Action,"Late 1800s Foshan, Guangdong: Wong Fei Hung/Jet Li trains men in martial arts to help defend against foreign powers already holding Hong Kong and Macau. He looks after cute 13th Aunt, who's just returned from England. Lots of fight scenes.",Prime Video
8020,s8021,Movie,Nomads,Ricardo Benet,"Lucy Liu, Tamlyn Tomita, John Cothran, Tenoch Huerta",,,2020,13+,80 min,"Drama, Romance",An inspiring drama about a filmmaker working on a project about subway suicides featuring Lucy Liu and Tamlyn Tomita.,Prime Video
8021,s8022,Movie,No Way Jose,Adam Goldberg,"Gillian Jacobs, Adam Goldberg, Emily Osment, Brendan Hines, Ahna O'Reilly, Pat Healy, Anna Belknap, Eric Siegel",,,2015,R,98 min,Comedy,"Jose Stern, an erstwhile indie-rocker relegated to playing children's birthday parties, is on the verge of turning 40 and at a crossroads in his life.",Prime Video
8022,s8023,Movie,Night Stage To Galveston,George Archainbaud,"Gene Autry, Champion, Virginia Huston",,,1952,13+,62 min,Western,"Gene Autry and Pat Buttram work for a newspaper publisher, and find evidence of corruption in the Texas State Police. The publisher's daughter is kidnapped to prevent the story from being published.",Prime Video
8023,s8024,Movie,New Providence,Thor Moreno,"Kurt Oberhaus, Keyna Reynolds, Ava Hawthorne, James Serpento, Kim Grimaldi, Bill Blank, Shawn McAninch, Patrick Albanese, Annette Duffy, Heather Geerdes, Preshia Paulding, Lonnie Appleby, Larry Balvanz, Madeline El-Barondi, Hudson Fink",,,2021,7+,77 min,"Drama, Sports","In 1993 a cynical New York City sports writer is sent to a small Iowa town to cover the final season of 6-on-6 girls' high school basketball and discovers the town's undying love for the nearly century old game. His search for a story leads him to the hometown girl turned coach, the star player and her alcoholic father, plus a legendary player who hasn't returned to the gym in 40 years.",Prime Video
8024,s8025,Movie,Nasha (Kannada),Amit Saxena,"Poonam Pandey, Shivam Patil, Sheetal Singh, Vishal Bhonsle, Ranbir Chakma, Chirag Lobo",,,2021,18+,114 min,"Romance, Suspense","Trouble ensues when Saahil, a teenager, gets attracted to his drama teacher, Anita. However, his infatuation turns into a dangerous obsession that leads to disastrous consequences for both of them.",Prime Video
8025,s8026,Movie,Liz: The Elizabeth Taylor Story,Kevin Connor,"Sherilyn Fenn, Nigel Havers, Ray Wise",,,1995,16+,176 min,Drama,"The story of Elizabeth Taylor's rise to stardom, beginning in Los Angeles 1942. Growing up, Elizabeth has several love-affairs - and several divorces, since her husbands can't accept being married to a Hollywood icon.",Prime Video
8026,s8027,Movie,Lies in Plain Sight,Patricia Cardoso,"Martha Higareda, Chad Michael Murray, Yul Vazquez, Benito Martinez, Daniela Bobadilla, Lupe Ontiveros, Kendra Jain, Cheyenne Haynes, Christoph Sanders, Rosie Perez",,,2010,13+,88 min,Drama,"Blind college student Sofia returns home after hearing the news of her cousin Ava's suicide and learns of some hidden, dark secrets the family has been keeping.",Prime Video
8027,s8028,Movie,Lake Placid 3,Griff Furst,"Michael Ironside, Yancy Butler, Colin Ferguson",,,2010,R,92 min,"Action, Comedy",Killer crocodiles and their offspring terrorize residents of a small community.,Prime Video
8028,s8029,Movie,Kudiyirundha Koyil,K. Shankar,"M. G. Ramachandran, Jayalalithaa, Rajasree, M. N. Nambiar",,,1968,ALL,166 min,"Action, Drama","Nagappan kills Ramnadhan, kidnaps one of his twin sons and raises him. Years later, when the brothers reunite under unprecedented conditions, they plan to avenge their father's death.",Prime Video
8029,s8030,Movie,Kaul Manacha,Bhimrao Mude,"Tanvi Kamat, Ganesh Sonawane, Luv Vispute",,,2016,13+,123 min,"Comedy, Romance","Cinephile school-kid Raj is obsessed with films and his female classmate Ritika. Initially, everyone brush him off, but chaos ensues when his obsessions begin to seep into his real life.",Prime Video
